lat,lon,kategori
-6.9080543,107.6088041,kafe
-6.934669,107.6126719,kafe
-6.9305899,107.6158027,kafe
-6.9299948,107.6159549,kafe
-6.930068,107.6158972,kafe
-6.9222099,107.6174482,kafe
-6.9182591,107.6182294,kafe
-6.9385433,107.6240548,kafe
-6.8895732,107.5957994,kafe
-6.8881792,107.5960006,kafe
-6.8904932,107.5962339,kafe
-6.8901338,107.596364,kafe
-6.8893096,107.596132,kafe
-6.8884167,107.5962458,kafe
-6.9057311,107.5971955,kafe
-6.8981169,107.5968488,kafe
-6.9014214,107.5976649,kafe
-6.9057404,107.5969756,kafe
-6.9213245,107.618971,kafe
-6.9191878,107.6240437,kafe
-6.922132,107.6181697,kafe
-6.9237935,107.6059891,kafe
-6.945204,107.5953253,kafe
-6.9229907,107.6049753,kafe
-6.9226965,107.6048411,kafe
-6.9230413,107.6048908,kafe
-6.9229215,107.6049189,kafe
-6.9228323,107.6052207,kafe
-6.9230826,107.6048143,kafe
-6.9230346,107.6048197,kafe
-6.930088,107.6035886,kafe
-6.9214217,107.6100741,kafe
-6.917025,107.6083052,kafe
-6.9181992,107.6094452,kafe
-6.9214803,107.6087008,kafe
-6.9172247,107.608607,kafe
-6.9171821,107.6087317,kafe
-6.9158827,107.6090844,kafe
-6.9157469,107.6088571,kafe
-6.9181054,107.6095813,kafe
-6.9205344,107.6098582,kafe
-6.9172487,107.608379,kafe
-6.9201483,107.6098461,kafe
-6.9189781,107.6096597,kafe
-6.9163094,107.6082294,kafe
-6.9208865,107.6058892,kafe
-6.9170396,107.6086271,kafe
-6.9184282,107.6096812,kafe
-6.9181387,107.6095866,kafe
-6.9167108,107.6090294,kafe
-6.9196038,107.6098227,kafe
-6.9182265,107.6096222,kafe
-6.916796,107.6090569,kafe
-6.8929457,107.6054862,kafe
-6.892967,107.6056096,kafe
-6.8938431,107.6055559,kafe
-6.8931774,107.6057169,kafe
-6.8935395,107.6052113,kafe
-6.8936633,107.6057263,kafe
-6.8934543,107.6059368,kafe
-6.8938151,107.6054902,kafe
-6.8994802,107.6043275,kafe
-6.8936474,107.6053038,kafe
-6.8939469,107.6053146,kafe
-6.8928805,107.6054969,kafe
-6.8980223,107.6038112,kafe
-6.8970045,107.6037307,kafe
-6.8607502,107.589671,kafe
-6.8906713,107.5962338,kafe
-6.8600609,107.59394,kafe
-6.9557777,107.6973994,kafe
-6.8815672,107.5788046,kafe
-6.8854024,107.6134807,kafe
-6.8857827,107.6139375,kafe
-6.8959269,107.6048656,kafe
-6.8741674,107.6046198,kafe
-6.873965,107.6045856,kafe
-6.8794269,107.6032186,kafe
-6.9075012,107.6182495,kafe
-6.9468381,107.6413621,kafe
-6.9463283,107.6411971,kafe
-6.9066586,107.6171308,kafe
-6.9171857,107.609343,kafe
-6.9160496,107.6091452,kafe
-6.9171712,107.6087343,kafe
-6.9174913,107.6092602,kafe
-6.9163066,107.6082247,kafe
-6.9236101,107.6278801,kafe
-6.8831467,107.5860352,kafe
-6.8764579,107.6232361,kafe
-6.9155748,107.6156562,kafe
-6.9368383,107.6846021,kafe
-6.9069845,107.6039968,kafe
-6.8876954,107.6154204,kafe
-6.8895414,107.6162461,kafe
-6.8897156,107.6155163,kafe
-6.8880494,107.6152539,kafe
-6.9165847,107.6005901,kafe
-6.8979085,107.6131797,kafe
-6.9594916,107.6996933,kafe
-6.9090414,107.6109495,kafe
-6.8690585,107.5937257,kafe
-6.9578772,107.6947776,kafe
-6.9596553,107.6986534,kafe
-6.9552216,107.697204,kafe
-6.9549358,107.697337,kafe
-6.94559,107.7056451,kafe
-6.9143573,107.6323363,kafe
