lat,lon,kategori
-6.9318914000000005,107.69752805,pasar
-6.259566862617997,106.74747007402547,pasar
-6.897540325566475,107.62006451744045,pasar
-6.917461690551407,107.6037558563919,pasar
-6.802989413795724,107.58228245516456,pasar
-6.802815803549534,107.58186687846815,pasar
-6.984061617485916,108.3105139949613,pasar
-6.203048809315311,106.93413142613069,pasar
-6.726540093596303,108.56496200555505,pasar
-6.505047327273134,106.77543965339169,pasar
-6.880286404396284,107.53825933379912,pasar
-6.702247920789085,108.47800049654371,pasar
-6.56837987362397,107.75791407726052,pasar
-6.568735755209565,107.75812001254438,pasar
-6.568646574748285,107.7576119927147,pasar
-6.567962402149712,107.75771476133875,pasar
-6.5680666013328155,107.7582121657365,pasar
-6.568341558113237,107.75882544303657,pasar
-6.456889095520059,107.81794488087212,pasar
-6.678803519576797,107.68646473193867,pasar
-6.697996742827884,107.73674530853434,pasar
-6.670325252671402,107.65700189183235,pasar
-6.760654700000003,108.48758949999998,pasar
-6.760033721049273,108.48760118544284,pasar
-6.704803194942247,108.50689431702182,pasar
-6.328617209296102,106.4636634194579,pasar
-6.766296220976168,108.16883150146504,pasar
-6.248902109341651,106.62282769627356,pasar
-6.576767889597014,106.75414016604755,pasar
-6.208421151456773,106.83756013367572,pasar
-6.236763434707332,106.81847837515951,pasar
-6.185430993675241,106.85554422942228,pasar
-6.205382987544342,106.86067615037156,pasar
-6.219594149999998,106.59505669999999,pasar
-6.217684440245445,106.89476786938913,pasar
-6.144434172546426,106.81584463926337,pasar
-6.142355426000867,106.80937684782505,pasar
-6.194417627119439,106.8600902510674,pasar
-6.197498757194863,106.83931957842643,pasar
-6.215401328164179,106.81495491159448,pasar
-6.186554486364786,106.83207442052827,pasar
-6.2161164058923974,106.86484199316787,pasar
-6.2409135015882775,106.82516664636671,pasar
-6.183388489883686,106.8636013226657,pasar
-6.172942067170506,106.86318766546354,pasar
-6.179861230742383,106.86019960455731,pasar
-6.220863744202518,106.88927002499157,pasar
-6.180705881288425,106.85143465804978,pasar
-6.261965899526373,106.55931844263803,pasar
-6.261817604792842,106.55914443316155,pasar
-6.261718281952495,106.55906120085803,pasar
-6.261515333101508,106.55923077502993,pasar
-6.197672217031456,106.85767301913438,pasar
-6.213706517693848,106.82602937324069,pasar
-6.185414399178286,106.872238490906,pasar
-6.207855772810667,106.83951254769025,pasar
-6.208674454745508,106.84070739238977,pasar
-6.208207832903688,106.84179042266221,pasar
-6.487915604284244,106.88267809419568,pasar
-6.245745149999999,106.81532479999998,pasar
-6.25503805,106.8246323,pasar
-6.150421884605587,106.79727746392153,pasar
-6.2099661555219114,106.86662634385935,pasar
-6.194883392276498,106.92287748265589,pasar
-6.212757109240392,106.90197990355603,pasar
-6.143562134385782,106.79226104735628,pasar
-6.18110468859354,106.84681177004809,pasar
-6.167877899999999,106.84960929999998,pasar
-6.1369843595153,106.80674593454582,pasar
-6.268411432043073,106.86751677970494,pasar
-6.275791863973095,106.87429939663626,pasar
-6.226234368363277,106.88105614614773,pasar
-6.211562796980231,106.88721800673483,pasar
-6.184870836351045,106.84143586026917,pasar
-6.142724040538249,106.8142117117767,pasar
-6.14500955,106.80641965000001,pasar
-6.166619574083685,106.94883399288945,pasar
-6.188317607099711,106.8184750603263,pasar
-6.206968434113206,106.79081493959934,pasar
-6.1643833,106.74889940000001,pasar
-6.1853383503732005,106.75332836620827,pasar
-6.161537619920826,106.80458846032435,pasar
-6.1574479588796605,106.80169005583086,pasar
