lat,lon,kategori
-6.9087814,107.648662,restoran
-6.923578,107.6167183,restoran
-6.9156425,107.6028187,restoran
-6.8797728,107.6121146,restoran
-6.8918986,107.6167681,restoran
-6.9024389,107.6088905,restoran
-6.885158,107.6139102,restoran
-6.9176973,107.5981544,restoran
-6.8901223,107.6043047,restoran
-6.955314,107.6972429,restoran
-6.955032,107.6973546,restoran
-6.9547018,107.6970904,restoran
-6.9548709,107.6969053,restoran
-6.9550413,107.6968302,restoran
-6.9548656,107.6973881,restoran
-6.9556068,107.6971404,restoran
-6.9553909,107.6971672,restoran
-6.95507,107.697276,restoran
-6.9546177,107.6976176,restoran
-6.9543572,107.698036,restoran
-6.9541148,107.698342,restoran
-6.95524,107.6974483,restoran
-6.9551033,107.6975077,restoran
-6.9551449,107.6973058,restoran
-6.9439022,107.630798,restoran
-6.918186,107.5983421,restoran
-6.9035798,107.6007649,restoran
-6.9552762,107.699168,restoran
-6.895995,107.6352498,restoran
-6.908369,107.5981989,restoran
-6.8825421,107.5794318,restoran
-6.9105149,107.6074018,restoran
-6.9088771,107.6113549,restoran
-6.9091554,107.6109231,restoran
-6.9082061,107.6111349,restoran
-6.9083419,107.6115292,restoran
-6.9084071,107.6108989,restoran
-6.9087306,107.6113495,restoran
-6.9085789,107.6109526,restoran
-6.9084883,107.6114541,restoran
-6.9082993,107.6114166,restoran
-6.9083632,107.6114166,restoran
-6.9085256,107.6115681,restoran
-6.9087559,107.6111779,restoran
-6.9085163,107.6113468,restoran
-6.9086281,107.6114501,restoran
-6.9087014,107.611489,restoran
-6.9084444,107.6113683,restoran
-6.9084005,107.6113442,restoran
-6.9083046,107.6113696,restoran
-6.9084111,107.6115024,restoran
-6.908475,107.611316,restoran
-6.9262618,107.6363128,restoran
-6.9259795,107.6365703,restoran
-6.9259848,107.6368761,restoran
-6.92652,107.6360553,restoran
-6.92652,107.636396,restoran
-6.9257851,107.6368386,restoran
-6.9258357,107.6364309,restoran
-6.9251168,107.636809,restoran
-6.9255375,107.6367205,restoran
-6.9263124,107.6366374,restoran
-6.9252979,107.6368815,restoran
-6.9248133,107.637029,restoran
-6.9262245,107.6364657,restoran
-6.9255482,107.6364925,restoran
-6.9251168,107.6365945,restoran
-6.9256094,107.6368976,restoran
-6.9249837,107.636978,restoran
-6.9259156,107.6367205,restoran
-6.9253112,107.6365301,restoran
-6.926552,107.6366293,restoran
-6.9260541,107.6367983,restoran
-6.9253911,107.6366642,restoran
-6.926355,107.6362619,restoran
-6.9252553,107.6366669,restoran
-6.9257479,107.6365301,restoran
-6.9248639,107.6365972,restoran
-6.9260008,107.6364014,restoran
-6.9253591,107.6368305,restoran
-6.9255242,107.6366213,restoran
-6.9080037,107.6089302,restoran
-6.9082354,107.6090696,restoran
-6.936835,107.6100232,restoran
-6.9081608,107.6088604,restoran
-6.9081262,107.6087585,restoran
-6.9080024,107.6088363,restoran
-6.9081781,107.6091112,restoran
-6.9360102,107.6116238,restoran
-6.9345318,107.6132378,restoran
-6.9342203,107.613681,restoran
-6.930307,107.615859,restoran
-6.9270739,107.6167414,restoran
-6.9295947,107.6164155,restoran
-6.9268196,107.6167897,restoran
-6.9324097,107.6151797,restoran
-6.9241882,107.61753,restoran
-6.9327352,107.6145561,restoran
-6.9327759,107.6145018,restoran
-6.9301445,107.6159099,restoran
-6.9255309,107.6170888,restoran
-6.9221679,107.6170928,restoran
-6.9277988,107.6168266,restoran
-6.9266146,107.617133,restoran
-6.9188256,107.6177895,restoran
-6.921262,107.6186579,restoran
-6.9112789,107.6182602,restoran
-6.9118054,107.6165396,restoran
-6.9380957,107.6143395,restoran
-6.93744,107.6106354,restoran
-6.9382861,107.6242523,restoran
-6.9381716,107.624198,restoran
-6.9382688,107.6242342,restoran
-6.890207,107.5961944,restoran
-6.8903994,107.596187,restoran
-6.8903841,107.5963546,restoran
-6.8903694,107.5962594,restoran
-6.890456,107.5963399,restoran
-6.8900725,107.5963064,restoran
-6.8902802,107.5958919,restoran
-6.8895219,107.5960441,restoran
-6.8902775,107.596482,restoran
-6.8893868,107.5957847,restoran
-6.890428,107.596073,restoran
-6.8882644,107.596183,restoran
-6.8904733,107.5962031,restoran
-6.8903055,107.5956801,restoran
-6.9056512,107.597044,restoran
-6.9056885,107.5968039,restoran
-6.9058176,107.5967395,restoran
-6.9063555,107.5985943,restoran
-6.9069959,107.5998294,restoran
-6.9217839,107.6188999,restoran
-6.9452646,107.5953092,restoran
-6.9461256,107.5954263,restoran
-6.9451361,107.5953548,restoran
-6.9202968,107.6216733,restoran
-6.9461539,107.5954259,restoran
-6.9235752,107.6056619,restoran
-6.9236763,107.6054339,restoran
-6.9243673,107.6060823,restoran
-6.9236444,107.6059704,restoran
-6.9237482,107.6057692,restoran
-6.9237296,107.60545,restoran
-6.9237802,107.605399,restoran
-6.9235539,107.6054902,restoran
-6.9236138,107.6055989,restoran
-6.9240138,107.6039962,restoran
-6.9237882,107.6039701,restoran
-6.9236444,107.6055224,restoran
-6.9238787,107.6058979,restoran
-6.923874,107.604003,restoran
-6.9229401,107.6046829,restoran
-6.9226938,107.6051804,restoran
-6.9228123,107.6052837,restoran
-6.9226579,107.6047526,restoran
-6.9228136,107.6047888,restoran
-6.9227351,107.6050195,restoran
-6.922807,107.6049913,restoran
-6.9229721,107.6050892,restoran
-6.9225966,107.6051563,restoran
-6.9228802,107.6048747,restoran
-6.9226273,107.6050879,restoran
